PFAF_ID_07,status_T600,review_priority,review_class,review_decision,review_note,reviewer,review_date
7259118,valid_T600,3,stable,,,,
7259202,valid_T600,3,stable,,,,
7259630,valid_T600,3,stable,,,,
7259801,valid_T600,3,stable,,,,
7259802,valid_T600,3,stable,,,,
7259804,valid_T600,3,stable,,,,
7259808,valid_T600,3,stable,,,,
7259920,valid_T600,3,stable,,,,
7259969,valid_T600,3,stable,,,,
7259977,valid_T600,3,stable,,,,
7259990,valid_T600,3,stable,,,,
7260200,valid_T600,3,stable,,,,
7260402,valid_T600,3,stable,,,,
7260602,valid_T600,3,stable,,,,
7260810,valid_T600,3,stable,,,,
7260820,valid_T600,3,stable,,,,
7260840,valid_T600,3,stable,,,,
7260860,valid_T600,3,stable,,,,
7260874,valid_T600,3,stable,,,,
7260880,valid_T600,3,stable,,,,
7260890,valid_T600,3,stable,,,,
7311104,valid_T600,3,stable,,,,
7311204,valid_T600,3,stable,,,,
7311206,valid_T600,3,stable,,,,
7311208,valid_T600,3,stable,,,,
7311209,valid_T600,3,stable,,,,
7311402,valid_T600,3,stable,,,,
7311409,valid_T600,3,stable,,,,
7311600,valid_T600,3,stable,,,,
7311805,valid_T600,3,stable,,,,
7311908,valid_T600,3,stable,,,,
7312007,valid_T600,3,stable,,,,
7312009,valid_T600,3,stable,,,,
7314010,valid_T600,3,stable,,,,
7314020,valid_T600,3,stable,,,,
7314030,valid_T600,3,stable,,,,
7314070,valid_T600,3,stable,,,,
7314080,valid_T600,3,stable,,,,
7314090,valid_T600,3,stable,,,,
7315040,valid_T600,3,stable,,,,
7315062,valid_T600,3,stable,,,,
7315063,valid_T600,3,stable,,,,
7315064,valid_T600,3,stable,,,,
7315065,valid_T600,3,stable,,,,
7316020,valid_T600,3,stable,,,,
7316030,valid_T600,3,stable,,,,
7316049,valid_T600,3,stable,,,,
7316060,valid_T600,3,stable,,,,
7316080,valid_T600,3,stable,,,,
7316090,valid_T600,3,stable,,,,
7318050,valid_T600,3,stable,,,,
7318080,valid_T600,3,stable,,,,
7424250,valid_T600,3,stable,,,,
7424280,valid_T600,3,stable,,,,
7424993,valid_T600,3,stable,,,,
7424994,valid_T600,3,stable,,,,
7424996,valid_T600,3,stable,,,,
7424999,valid_T600,3,stable,,,,
7426649,valid_T600,3,stable,,,,
7426677,valid_T600,3,stable,,,,
7426699,valid_T600,3,stable,,,,
7426769,valid_T600,3,stable,,,,
7426789,valid_T600,3,stable,,,,
7426840,valid_T600,3,stable,,,,
7426880,valid_T600,3,stable,,,,
7426946,valid_T600,3,stable,,,,
7426949,valid_T600,3,stable,,,,
7426957,valid_T600,3,stable,,,,
7426960,valid_T600,3,stable,,,,
7426982,valid_T600,3,stable,,,,
7426986,valid_T600,3,stable,,,,
7426989,valid_T600,3,stable,,,,
7426992,valid_T600,3,stable,,,,
7426993,valid_T600,3,stable,,,,
7426994,valid_T600,3,stable,,,,
7426996,valid_T600,3,stable,,,,
7426997,valid_T600,3,stable,,,,
7426999,valid_T600,3,stable,,,,
7428260,valid_T600,3,stable,,,,
7428410,valid_T600,3,stable,,,,
7428430,valid_T600,3,stable,,,,
7428442,valid_T600,3,stable,,,,
7428480,valid_T600,3,stable,,,,
7428490,valid_T600,3,stable,,,,
7428504,valid_T600,3,stable,,,,
7428627,valid_T600,3,stable,,,,
7428633,valid_T600,3,stable,,,,
7428640,valid_T600,3,stable,,,,
7428723,valid_T600,3,stable,,,,
7428724,valid_T600,3,stable,,,,
7428726,valid_T600,3,stable,,,,
7428727,valid_T600,3,stable,,,,
7428732,valid_T600,3,stable,,,,
7428733,valid_T600,3,stable,,,,
7428734,valid_T600,3,stable,,,,
7428738,valid_T600,3,stable,,,,
7428747,valid_T600,3,stable,,,,
7428749,valid_T600,3,stable,,,,
7428752,valid_T600,3,stable,,,,
7428754,valid_T600,3,stable,,,,
7428756,valid_T600,3,stable,,,,
7428757,valid_T600,3,stable,,,,
7428758,valid_T600,3,stable,,,,
7428762,valid_T600,3,stable,,,,
7428768,valid_T600,3,stable,,,,
7428769,valid_T600,3,stable,,,,
7428770,valid_T600,3,stable,,,,
7428783,valid_T600,3,stable,,,,
7428787,valid_T600,3,stable,,,,
7428810,valid_T600,3,stable,,,,
7428822,valid_T600,3,stable,,,,
7428840,valid_T600,3,stable,,,,
7428890,valid_T600,3,stable,,,,
7428940,valid_T600,3,stable,,,,
7428980,valid_T600,3,stable,,,,
7428990,valid_T600,3,stable,,,,
7429170,valid_T600,3,stable,,,,
7429188,valid_T600,3,stable,,,,
7429340,valid_T600,3,stable,,,,
7429370,valid_T600,3,stable,,,,
7429380,valid_T600,3,stable,,,,
7429410,valid_T600,3,stable,,,,
7429427,valid_T600,3,stable,,,,
7429449,valid_T600,3,stable,,,,
7429468,valid_T600,3,stable,,,,
7429469,valid_T600,3,stable,,,,
7429474,valid_T600,3,stable,,,,
7429496,valid_T600,3,stable,,,,
7429512,valid_T600,3,stable,,,,
7429516,valid_T600,3,stable,,,,
7429522,valid_T600,3,stable,,,,
7429527,valid_T600,3,stable,,,,
7429529,valid_T600,3,stable,,,,
7429536,valid_T600,3,stable,,,,
7429541,valid_T600,3,stable,,,,
7429547,valid_T600,3,stable,,,,
7429548,valid_T600,3,stable,,,,
7429549,valid_T600,3,stable,,,,
7429564,valid_T600,3,stable,,,,
7429569,valid_T600,3,stable,,,,
7429582,valid_T600,3,stable,,,,
7429587,valid_T600,3,stable,,,,
7429589,valid_T600,3,stable,,,,
7429598,valid_T600,3,stable,,,,
7429620,valid_T600,3,stable,,,,
7429649,valid_T600,3,stable,,,,
7429657,valid_T600,3,stable,,,,
7429660,valid_T600,3,stable,,,,
7429690,valid_T600,3,stable,,,,
7429721,valid_T600,3,stable,,,,
7429746,valid_T600,3,stable,,,,
7429747,valid_T600,3,stable,,,,
7429764,valid_T600,3,stable,,,,
7429772,valid_T600,3,stable,,,,
7429774,valid_T600,3,stable,,,,
7429778,valid_T600,3,stable,,,,
7429785,valid_T600,3,stable,,,,
7429788,valid_T600,3,stable,,,,
7429789,valid_T600,3,stable,,,,
7429822,valid_T600,3,stable,,,,
7429824,valid_T600,3,stable,,,,
7429829,valid_T600,3,stable,,,,
7429847,valid_T600,3,stable,,,,
7429861,valid_T600,3,stable,,,,
7429862,valid_T600,3,stable,,,,
7429864,valid_T600,3,stable,,,,
7429865,valid_T600,3,stable,,,,
7429869,valid_T600,3,stable,,,,
7429874,valid_T600,3,stable,,,,
7429880,valid_T600,3,stable,,,,
7429892,valid_T600,3,stable,,,,
7429899,valid_T600,3,stable,,,,
7429932,valid_T600,3,stable,,,,
7429934,valid_T600,3,stable,,,,
7429941,valid_T600,3,stable,,,,
7429944,valid_T600,3,stable,,,,
7429947,valid_T600,3,stable,,,,
7429949,valid_T600,3,stable,,,,
7429952,valid_T600,3,stable,,,,
7429965,valid_T600,3,stable,,,,
7429987,valid_T600,3,stable,,,,
7429995,valid_T600,3,stable,,,,
7429997,valid_T600,3,stable,,,,
7521660,valid_T600,3,stable,,,,
7521695,valid_T600,3,stable,,,,
7521699,valid_T600,3,stable,,,,
7521948,valid_T600,3,stable,,,,
7521990,valid_T600,3,stable,,,,
7720001,valid_T600,3,stable,,,,
7722160,valid_T600,3,stable,,,,
7722180,valid_T600,3,stable,,,,
7722223,valid_T600,3,stable,,,,
7722229,valid_T600,3,stable,,,,
7722230,valid_T600,3,stable,,,,
7722270,valid_T600,3,stable,,,,
7723429,valid_T600,3,stable,,,,
7723800,valid_T600,3,stable,,,,
7724020,valid_T600,3,stable,,,,
7724070,valid_T600,3,stable,,,,
7724082,valid_T600,3,stable,,,,
7726060,valid_T600,3,stable,,,,
7727002,valid_T600,3,stable,,,,
7727008,valid_T600,3,stable,,,,
7728024,valid_T600,3,stable,,,,
7728030,valid_T600,3,stable,,,,
7728041,valid_T600,3,stable,,,,
7728042,valid_T600,3,stable,,,,
7728045,valid_T600,3,stable,,,,
7728060,valid_T600,3,stable,,,,
7729102,valid_T600,3,stable,,,,
7729104,valid_T600,3,stable,,,,
7729209,valid_T600,3,stable,,,,
7729500,valid_T600,3,stable,,,,
7729602,valid_T600,3,stable,,,,
7729603,valid_T600,3,stable,,,,
7729904,valid_T600,3,stable,,,,
7729905,valid_T600,3,stable,,,,
7734012,valid_T600,3,stable,,,,
7734016,valid_T600,3,stable,,,,
7734019,valid_T600,3,stable,,,,
7735069,valid_T600,3,stable,,,,
7736052,valid_T600,3,stable,,,,
7738167,valid_T600,3,stable,,,,
7738168,valid_T600,3,stable,,,,
7738180,valid_T600,3,stable,,,,
7738320,valid_T600,3,stable,,,,
7738379,valid_T600,3,stable,,,,
7738380,valid_T600,3,stable,,,,
7741600,valid_T600,3,stable,,,,
7744014,valid_T600,3,stable,,,,
7744019,valid_T600,3,stable,,,,
7744220,valid_T600,3,stable,,,,
7744230,valid_T600,3,stable,,,,
7744240,valid_T600,3,stable,,,,
7744260,valid_T600,3,stable,,,,
7744280,valid_T600,3,stable,,,,
7744400,valid_T600,3,stable,,,,
7744604,valid_T600,3,stable,,,,
7744930,valid_T600,3,stable,,,,
7744950,valid_T600,3,stable,,,,
7744970,valid_T600,3,stable,,,,
7748070,valid_T600,3,stable,,,,
7748080,valid_T600,3,stable,,,,
7748090,valid_T600,3,stable,,,,
7810066,valid_T600,3,stable,,,,
7821002,valid_T600,3,stable,,,,
7822008,valid_T600,3,stable,,,,
7822009,valid_T600,3,stable,,,,
7823006,valid_T600,3,stable,,,,
7824006,valid_T600,3,stable,,,,
7824009,valid_T600,3,stable,,,,
7825080,valid_T600,3,stable,,,,
7826126,valid_T600,3,stable,,,,
7826160,valid_T600,3,stable,,,,
7826180,valid_T600,3,stable,,,,
7826610,valid_T600,3,stable,,,,
7826630,valid_T600,3,stable,,,,
7826648,valid_T600,3,stable,,,,
7826650,valid_T600,3,stable,,,,
7826680,valid_T600,3,stable,,,,
7826820,valid_T600,3,stable,,,,
7826840,valid_T600,3,stable,,,,
7826859,valid_T600,3,stable,,,,
7826860,valid_T600,3,stable,,,,
7826890,valid_T600,3,stable,,,,
7826930,valid_T600,3,stable,,,,
7827066,valid_T600,3,stable,,,,
7827068,valid_T600,3,stable,,,,
7827069,valid_T600,3,stable,,,,
7828020,valid_T600,3,stable,,,,
7828040,valid_T600,3,stable,,,,
7828090,valid_T600,3,stable,,,,
7829009,valid_T600,3,stable,,,,
7829101,valid_T600,3,stable,,,,
7829102,valid_T600,3,stable,,,,
7829106,valid_T600,3,stable,,,,
7829108,valid_T600,3,stable,,,,
7829209,valid_T600,3,stable,,,,
7829409,valid_T600,3,stable,,,,
7829605,valid_T600,3,stable,,,,
7829606,valid_T600,3,stable,,,,
7829800,valid_T600,3,stable,,,,
7829910,valid_T600,3,stable,,,,
7829940,valid_T600,3,stable,,,,
7829999,valid_T600,3,stable,,,,
7831060,valid_T600,3,stable,,,,
7831080,valid_T600,3,stable,,,,
7832106,valid_T600,3,stable,,,,
7832220,valid_T600,3,stable,,,,
7832240,valid_T600,3,stable,,,,
7832250,valid_T600,3,stable,,,,
7832269,valid_T600,3,stable,,,,
7832306,valid_T600,3,stable,,,,
7832408,valid_T600,3,stable,,,,
7832820,valid_T600,3,stable,,,,
7832841,valid_T600,3,stable,,,,
7832849,valid_T600,3,stable,,,,
7832850,valid_T600,3,stable,,,,
7832860,valid_T600,3,stable,,,,
7832880,valid_T600,3,stable,,,,
7832920,valid_T600,3,stable,,,,
7832999,valid_T600,3,stable,,,,
7833200,valid_T600,3,stable,,,,
7833400,valid_T600,3,stable,,,,
7833800,valid_T600,3,stable,,,,
7834010,valid_T600,3,stable,,,,
7834050,valid_T600,3,stable,,,,
8111029,valid_T600,3,stable,,,,
8112030,valid_T600,3,stable,,,,
8112050,valid_T600,3,stable,,,,
8113040,valid_T600,3,stable,,,,
8114030,valid_T600,3,stable,,,,
8114071,valid_T600,3,stable,,,,
8124720,valid_T600,3,stable,,,,
8124740,valid_T600,3,stable,,,,
8124900,valid_T600,3,stable,,,,
8126060,valid_T600,3,stable,,,,
8126092,valid_T600,3,stable,,,,
8127090,valid_T600,3,stable,,,,
8128010,valid_T600,3,stable,,,,
8129460,valid_T600,3,stable,,,,
8129480,valid_T600,3,stable,,,,
8129603,valid_T600,3,stable,,,,
8129810,valid_T600,3,stable,,,,
8129820,valid_T600,3,stable,,,,
8129860,valid_T600,3,stable,,,,
8129870,valid_T600,3,stable,,,,
8129880,valid_T600,3,stable,,,,
8129890,valid_T600,3,stable,,,,
8129901,valid_T600,3,stable,,,,
8221100,valid_T600,3,stable,,,,
8221211,valid_T600,3,stable,,,,
8221270,valid_T600,3,stable,,,,
8221300,valid_T600,3,stable,,,,
8221406,valid_T600,3,stable,,,,
8222401,valid_T600,3,stable,,,,
8222930,valid_T600,3,stable,,,,
8222950,valid_T600,3,stable,,,,
8223601,valid_T600,3,stable,,,,
8223702,valid_T600,3,stable,,,,
8223900,valid_T600,3,stable,,,,
8224103,valid_T600,3,stable,,,,
8224270,valid_T600,3,stable,,,,
8224699,valid_T600,3,stable,,,,
8224740,valid_T600,3,stable,,,,
8224750,valid_T600,3,stable,,,,
8224760,valid_T600,3,stable,,,,
8224806,valid_T600,3,stable,,,,
8224948,valid_T600,3,stable,,,,
8225130,valid_T600,3,stable,,,,
8225140,valid_T600,3,stable,,,,
8225209,valid_T600,3,stable,,,,
8225487,valid_T600,3,stable,,,,
8225489,valid_T600,3,stable,,,,
8225493,valid_T600,3,stable,,,,
8226222,valid_T600,3,stable,,,,
8226231,valid_T600,3,stable,,,,
8226244,valid_T600,3,stable,,,,
8226270,valid_T600,3,stable,,,,
8226280,valid_T600,3,stable,,,,
8226917,valid_T600,3,stable,,,,
8228412,valid_T600,3,stable,,,,
8228461,valid_T600,3,stable,,,,
8228499,valid_T600,3,stable,,,,
8228502,valid_T600,3,stable,,,,
8228504,valid_T600,3,stable,,,,
8228508,valid_T600,3,stable,,,,
8228509,valid_T600,3,stable,,,,
8228660,valid_T600,3,stable,,,,
8228708,valid_T600,3,stable,,,,
8228709,valid_T600,3,stable,,,,
8228929,valid_T600,3,stable,,,,
8228970,valid_T600,3,stable,,,,
8229240,valid_T600,3,stable,,,,
8229367,valid_T600,3,stable,,,,
8229390,valid_T600,3,stable,,,,
8229480,valid_T600,3,stable,,,,
8229504,valid_T600,3,stable,,,,
8229506,valid_T600,3,stable,,,,
8229508,valid_T600,3,stable,,,,
8229606,valid_T600,3,stable,,,,
8229722,valid_T600,3,stable,,,,
8229770,valid_T600,3,stable,,,,
8229940,valid_T600,3,stable,,,,
8229970,valid_T600,3,stable,,,,
8230424,valid_T600,3,stable,,,,
8313060,valid_T600,3,stable,,,,
8318901,valid_T600,3,stable,,,,
8324210,valid_T600,3,stable,,,,
8324280,valid_T600,3,stable,,,,
8324410,valid_T600,3,stable,,,,
8324509,valid_T600,3,stable,,,,
8324600,valid_T600,3,stable,,,,
